sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
321,B-train-2__ip_blunted,bend,9.0648,10.6578,2.18533e-11,1.47481,4.10584,1.47481,1,0.43520000000000036,0,interior
322,B-train-2__ip_blunted,bend,9.02917,10.6486,1.51873e-11,1.49489,4.21726,1.49489,1,0.47082999999999975,0,interior
323,B-train-2__ip_blunted,bend,9.37835,10.782,2.44991e-11,0.641087,2.61646,0.641087,2,0.12165000000000104,0,interior
324,B-train-2__ip_blunted,bend,9.40481,10.9787,9.63991e-12,0.516783,0.256028,0.516783,2,0.09519000000000094,0,interior
325,B-train-2__ip_blunted,bend,9.39834,10.9505,1.07655e-11,0.54795,0.594105,0.54795,2,0.10166000000000114,0,interior
326,B-train-2__ip_blunted,bend,9.40388,10.9099,1.19918e-11,0.521276,1.0816,0.521276,2,0.09612000000000126,0,interior
327,B-train-2__ip_blunted,bend,9.39132,10.8089,2.0543e-11,0.581205,2.29354,0.581205,2,0.10868,0,interior
328,B-train-2__ip_blunted,bend,9.3823,10.8453,1.85967e-11,0.623089,1.85646,0.623089,2,0.11769999999999958,0,interior
329,B-train-2__ip_blunted,bend,9.40206,10.8644,1.49942e-11,0.530092,1.62675,0.530092,2,0.0979399999999998,0,interior
330,B-train-2__ip_blunted,bend,9.41387,11.0,8.73564e-12,0.472255,-1.72119e-44,0.472255,2,0.0861300000000011,1,outlet
331,B-train-2__ip_blunted,bend,9.40679,10.7339,2.44248e-11,0.50714,3.19328,0.50714,2,0.09320999999999946,0,interior
332,B-train-2__ip_blunted,bend,9.38399,10.7164,2.98144e-11,0.615309,3.40335,0.615309,2,0.11600999999999961,0,interior
333,B-train-2__ip_blunted,bend,9.35541,10.7064,3.46698e-11,0.742087,3.52349,0.742087,2,0.14459000000000122,0,interior
334,B-train-2__ip_blunted,bend,9.24436,10.6693,4.30464e-11,1.14173,3.96844,1.14173,1,0.25564,0,interior
335,B-train-2__ip_blunted,bend,9.3235,10.6798,4.05555e-11,0.872079,3.84182,0.872079,1,0.1765000000000011,0,interior
336,B-train-2__ip_blunted,bend,9.27873,10.6753,4.28567e-11,1.03386,3.89664,1.03386,1,0.22127000000000085,0,interior
337,B-train-2__ip_blunted,bend,8.95792,10.63,5.05713e-14,1.48937,4.44009,1.48937,1,0.4579199999999993,0,interior
338,B-train-2__ip_blunted,bend,8.92776,10.63,-6.47175e-12,1.46868,4.44009,1.46868,1,0.4277599999999989,0,interior
339,B-train-2__ip_blunted,bend,8.89855,10.6205,-1.30239e-11,1.43825,4.5544,1.43825,1,0.39854999999999985,0,interior
340,B-train-2__ip_blunted,bend,8.83914,10.6203,-2.43399e-11,1.34475,4.5559,1.34475,1,0.3391400000000001,0,interior
341,B-train-2__ip_blunted,bend,8.79345,10.6244,-3.08339e-11,1.24403,4.50693,1.24403,1,0.29344999999999966,0,interior
342,B-train-2__ip_blunted,bend,8.76165,10.6271,-3.40472e-11,1.15913,4.47439,1.15913,1,0.26164999999999916,0,interior
343,B-train-2__ip_blunted,bend,8.61962,10.6305,-3.19362e-11,0.631883,4.43427,0.631883,2,0.11961999999999906,0,interior
344,B-train-2__ip_blunted,bend,8.68851,10.6385,-3.58872e-11,0.917844,4.33769,0.917844,1,0.1885100000000005,0,interior
345,B-train-2__ip_blunted,bend,8.72984,10.6298,-3.60169e-11,1.06209,4.44184,1.06209,1,0.22983999999999905,0,interior
346,B-train-2__ip_blunted,bend,8.6558,10.623,-3.63356e-11,0.789154,4.52387,0.789154,1,0.15579999999999894,0,interior
347,B-train-2__ip_blunted,bend,8.5,10.6416,-6.51991e-32,9.0965e-32,4.30049,1.1191762089059078e-31,2,0.0,1,wall
348,B-train-2__ip_blunted,bend,8.53031,10.6276,-1.14377e-11,0.17637,4.46923,0.17637,2,0.030309999999999726,0,interior
349,B-train-2__ip_blunted,bend,8.56032,10.6156,-2.11752e-11,0.340113,4.61246,0.340113,2,0.060320000000000484,0,interior
350,B-train-2__ip_blunted,bend,8.59086,10.6003,-2.96621e-11,0.495614,4.79584,0.495614,2,0.09085999999999894,0,interior
351,B-train-2__ip_blunted,bend,9.2029,10.6638,4.11293e-11,1.25299,4.03406,1.25299,1,0.2971000000000007,0,interior
352,B-train-2__ip_blunted,bend,8.99355,10.6393,7.8536e-12,1.49975,4.32867,1.49975,1,0.4935500000000005,0,interior
353,B-train-2__ip_blunted,bend,9.16021,10.6279,3.9926e-11,1.34599,4.46492,1.34599,1,0.33979000000000104,0,interior
354,B-train-2__ip_blunted,bend,9.10627,10.6279,3.12314e-11,1.43224,4.46492,1.43224,1,0.39373,0,interior
355,B-train-2__ip_blunted,bend,9.04936,10.6215,2.0268e-11,1.48538,4.54232,1.48538,1,0.45064000000000026,0,interior
356,B-train-2__ip_blunted,bend,9.40767,10.7735,2.10877e-11,0.50281,2.71821,0.50281,2,0.0923300000000008,0,interior
357,B-train-2__ip_blunted,bend,9.43618,10.9625,6.65986e-12,0.358507,0.450046,0.358507,2,0.06382000000000015,0,interior
358,B-train-2__ip_blunted,bend,9.43506,10.9292,7.70831e-12,0.364356,0.849288,0.364356,2,0.06494000000000039,0,interior
359,B-train-2__ip_blunted,bend,9.44501,10.8922,8.01823e-12,0.311805,1.29336,0.311805,2,0.05499000000000043,0,interior
360,B-train-2__ip_blunted,bend,9.43786,10.7505,1.69737e-11,0.349653,2.99441,0.349653,2,0.06213999999999975,0,interior
361,B-train-2__ip_blunted,bend,9.43932,10.7971,1.39111e-11,0.342,2.4352,0.342,2,0.060679999999999956,0,interior
362,B-train-2__ip_blunted,bend,9.43295,10.8372,1.2636e-11,0.375323,1.95363,0.375323,2,0.06705000000000039,0,interior
363,B-train-2__ip_blunted,bend,9.44146,11.0,5.82144e-12,0.330655,-1.8898400000000001e-44,0.330655,2,0.05854000000000109,1,outlet
