sample_id,case_id,boundary_type,x_star,y_star,u_bc,v_bc,p_bc,normal_x,normal_y
209,B-train-3__ip_blunted,wall,0.28,-0.5,0.0,0.0,,0.0,-1.0
210,B-train-3__ip_blunted,wall,0.32,-0.5,0.0,0.0,,0.0,-1.0
211,B-train-3__ip_blunted,wall,0.36,-0.5,0.0,0.0,,0.0,-1.0
212,B-train-3__ip_blunted,wall,0.4,-0.5,0.0,0.0,,0.0,-1.0
213,B-train-3__ip_blunted,wall,0.44,-0.5,0.0,0.0,,0.0,-1.0
214,B-train-3__ip_blunted,wall,0.48,-0.5,0.0,0.0,,0.0,-1.0
215,B-train-3__ip_blunted,wall,0.52,-0.5,0.0,0.0,,0.0,-1.0
216,B-train-3__ip_blunted,wall,0.56,-0.5,0.0,0.0,,0.0,-1.0
217,B-train-3__ip_blunted,wall,0.6,-0.5,0.0,0.0,,0.0,-1.0
218,B-train-3__ip_blunted,wall,0.64,-0.5,0.0,0.0,,0.0,-1.0
219,B-train-3__ip_blunted,wall,0.68,-0.5,0.0,0.0,,0.0,-1.0
220,B-train-3__ip_blunted,wall,0.72,-0.5,0.0,0.0,,0.0,-1.0
221,B-train-3__ip_blunted,wall,0.76,-0.5,0.0,0.0,,0.0,-1.0
222,B-train-3__ip_blunted,wall,0.8,-0.5,0.0,0.0,,0.0,-1.0
223,B-train-3__ip_blunted,wall,0.84,-0.5,0.0,0.0,,0.0,-1.0
224,B-train-3__ip_blunted,wall,0.88,-0.5,0.0,0.0,,0.0,-1.0
225,B-train-3__ip_blunted,wall,0.92,-0.5,0.0,0.0,,0.0,-1.0
226,B-train-3__ip_blunted,wall,0.96,-0.5,0.0,0.0,,0.0,-1.0
227,B-train-3__ip_blunted,wall,1.0,-0.5,0.0,0.0,,0.0,-1.0
228,B-train-3__ip_blunted,wall,1.04,-0.5,0.0,0.0,,0.0,-1.0
229,B-train-3__ip_blunted,wall,1.08,-0.5,0.0,0.0,,0.0,-1.0
230,B-train-3__ip_blunted,wall,1.12,-0.5,0.0,0.0,,0.0,-1.0
231,B-train-3__ip_blunted,wall,1.16,-0.5,0.0,0.0,,0.0,-1.0
232,B-train-3__ip_blunted,wall,1.2,-0.5,0.0,0.0,,0.0,-1.0
233,B-train-3__ip_blunted,wall,1.24,-0.5,0.0,0.0,,0.0,-1.0
234,B-train-3__ip_blunted,wall,1.28,-0.5,0.0,0.0,,0.0,-1.0
235,B-train-3__ip_blunted,wall,1.32,-0.5,0.0,0.0,,0.0,-1.0
236,B-train-3__ip_blunted,wall,1.36,-0.5,0.0,0.0,,0.0,-1.0
237,B-train-3__ip_blunted,wall,1.4000000000000001,-0.5,0.0,0.0,,0.0,-1.0
238,B-train-3__ip_blunted,wall,1.44,-0.5,0.0,0.0,,0.0,-1.0
239,B-train-3__ip_blunted,wall,1.48,-0.5,0.0,0.0,,0.0,-1.0
240,B-train-3__ip_blunted,wall,1.52,-0.5,0.0,0.0,,0.0,-1.0
241,B-train-3__ip_blunted,wall,1.56,-0.5,0.0,0.0,,0.0,-1.0
242,B-train-3__ip_blunted,wall,1.6,-0.5,0.0,0.0,,0.0,-1.0
243,B-train-3__ip_blunted,wall,1.6400000000000001,-0.5,0.0,0.0,,0.0,-1.0
