sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
6762,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,5.95524,,,48.5372,2,0.0454499999999996,2,1.9552399999999999,0.45455000000000034,0.08,0,0,1
6773,B-train-3__ip_blunted,bend,section_bands_2,clean,8.40909,5.9573,,,48.5123,2,0.0909099999999992,2,1.9573,-0.40909000000000073,0.08,0,0,1
6777,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,5.9573,,,48.5123,2,0.1363599999999999,2,1.9573,-0.3636400000000001,0.08,0,0,1
6776,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,5.9573,,,48.5123,0,0.1818200000000002,2,1.9573,-0.3181799999999998,0.08,0,0,1
6749,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,5.9573,,,48.5124,0,0.4545500000000001,2,1.9573,0.045449999999999886,0.08,0,0,1
6759,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,5.9573,,,48.5124,0,0.4090899999999998,2,1.9573,0.09091000000000017,0.08,0,0,1
6766,B-train-3__ip_blunted,bend,section_bands_2,clean,7.86364,5.9573,,,48.5124,0,0.3636400000000001,2,1.9573,0.13635999999999993,0.08,0,0,1
6764,B-train-3__ip_blunted,bend,section_bands_2,clean,7.77273,5.9573,,,48.5124,0,0.27273,2,1.9573,0.22726999999999997,0.08,0,0,1
6774,B-train-3__ip_blunted,bend,section_bands_2,clean,8.45455,5.95937,,,48.4875,2,0.0454500000000007,2,1.9593699999999998,-0.45454999999999923,0.08,0,0,1
6778,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,5.96661,,,48.4007,0,0.4090900000000009,2,1.9666100000000002,-0.09090999999999903,0.08,0,0,1
6781,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,5.96764,,,48.3882,0,0.2272700000000008,2,1.9676400000000003,-0.27272999999999914,0.08,0,0,1
6782,B-train-3__ip_blunted,bend,section_bands_2,clean,8.22727,5.96971,,,48.3634,0,0.2727299999999993,2,1.96971,-0.22727000000000064,0.08,0,0,1
6783,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,5.97178,,,48.3386,0,0.31818,2,1.9717799999999999,-0.18181999999999998,0.08,0,0,1
6784,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,5.97384,,,48.3138,0,0.3636400000000003,2,1.97384,-0.1363599999999997,0.08,0,0,1
6770,B-train-3__ip_blunted,bend,section_bands_2,clean,7.70455,5.97591,,,48.2891,0,0.2045500000000001,2,1.9759099999999998,0.2954499999999999,0.08,0,0,1
6771,B-train-3__ip_blunted,bend,section_bands_2,clean,7.65909,5.97694,,,48.2767,0,0.1590899999999998,2,1.97694,0.34091000000000016,0.08,0,0,1
6780,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,5.97798,,,48.2642,0,0.4545499999999994,2,1.9779799999999996,-0.04545000000000054,0.08,0,0,1
7553,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,7.4211,,,30.9468,0,0.1818200000000003,2,3.4211,-0.3181799999999997,0.08,0,0,1
7558,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,7.42317,,,30.922,0,0.2272700000000009,2,3.42317,-0.27272999999999903,0.08,0,0,1
7557,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,7.42317,,,30.922,0,0.4545499999999995,2,3.42317,-0.04545000000000045,0.08,0,0,1
7560,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,7.4273,,,30.8724,0,0.3181800000000001,2,3.4273,-0.18181999999999987,0.08,0,0,1
7556,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,7.43557,,,30.7731,0,0.4999999999999998,2,3.4355700000000002,2.1036799018733363e-16,0.08,0,0,1
7569,B-train-3__ip_blunted,bend,section_bands_2,clean,7.86364,7.44177,,,30.6987,0,0.3636399999999999,2,3.44177,0.13636000000000004,0.08,0,0,1
7571,B-train-3__ip_blunted,bend,section_bands_2,clean,7.81818,7.44384,,,30.6739,0,0.3181799999999997,2,3.44384,0.18182000000000031,0.08,0,0,1
7566,B-train-3__ip_blunted,bend,section_bands_2,clean,7.77273,7.44591,,,30.6491,0,0.2727299999999999,2,3.4459099999999996,0.22727000000000008,0.08,0,0,1
7562,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,7.45625,,,30.525,2,0.0454499999999995,2,3.45625,0.45455000000000045,0.08,0,0,1
7573,B-train-3__ip_blunted,bend,section_bands_2,clean,8.45455,7.45832,,,30.5002,2,0.0454500000000008,2,3.4583199999999996,-0.4545499999999991,0.08,0,0,1
7574,B-train-3__ip_blunted,bend,section_bands_2,clean,8.40909,7.45832,,,30.5002,2,0.0909099999999993,2,3.4583199999999996,-0.4090900000000006,0.08,0,0,1
7579,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,7.45832,,,30.5002,0,0.3636400000000004,2,3.4583199999999996,-0.1363599999999996,0.08,0,0,1
