sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
6725,B-train-3,bend,section_bands_4,clean,7.95455,5.89114,,,49.3063,0,0.4545500000000001,2,1.89114,0.045449999999999886,0.08,0,0,1
6731,B-train-3,bend,section_bands_4,clean,7.90909,5.89321,,,49.2815,0,0.4090899999999998,2,1.8932099999999998,0.09091000000000016,0.08,0,0,1
6742,B-train-3,bend,section_bands_4,clean,8.0,5.90045,,,49.1946,0,0.4999999999999999,2,1.9004500000000002,1.1636900047197939e-16,0.08,0,0,1
6735,B-train-3,bend,section_bands_4,clean,7.63636,5.90562,,,49.1327,2,0.1363599999999997,2,1.9056199999999999,0.3636400000000003,0.08,0,0,1
6736,B-train-3,bend,section_bands_4,clean,7.59091,5.90768,,,49.1079,2,0.0909099999999999,2,1.90768,0.40909000000000006,0.08,0,0,1
6734,B-train-3,bend,section_bands_4,clean,7.54545,5.90975,,,49.0831,2,0.0454499999999996,2,1.9097499999999998,0.45455000000000034,0.08,0,0,1
6754,B-train-3,bend,section_bands_4,clean,8.27273,5.91182,,,49.0581,0,0.2272700000000008,2,1.9118199999999996,-0.27272999999999914,0.08,0,0,1
6756,B-train-3,bend,section_bands_4,clean,8.22727,5.91182,,,49.0581,0,0.2727299999999993,2,1.9118199999999996,-0.22727000000000064,0.08,0,0,1
6738,B-train-3,bend,section_bands_4,clean,7.86364,5.91182,,,49.0582,0,0.3636400000000001,2,1.9118199999999996,0.13635999999999993,0.08,0,0,1
6737,B-train-3,bend,section_bands_4,clean,7.81818,5.91182,,,49.0582,0,0.3181799999999998,2,1.9118199999999996,0.1818200000000002,0.08,0,0,1
6740,B-train-3,bend,section_bands_4,clean,7.77273,5.91182,,,49.0582,0,0.27273,2,1.9118199999999996,0.22726999999999997,0.08,0,0,1
6741,B-train-3,bend,section_bands_4,clean,7.72727,5.91182,,,49.0582,0,0.2272699999999997,2,1.9118199999999996,0.27273000000000025,0.08,0,0,1
6739,B-train-3,bend,section_bands_4,clean,7.68182,5.91182,,,49.0582,0,0.1818199999999999,2,1.9118199999999996,0.31818,0.08,0,0,1
6748,B-train-3,bend,section_bands_4,clean,8.45455,5.91389,,,49.0333,2,0.0454500000000007,2,1.9138900000000003,-0.45454999999999923,0.08,0,0,1
6747,B-train-3,bend,section_bands_4,clean,8.40909,5.91595,,,49.0085,2,0.0909099999999992,2,1.9159499999999996,-0.40909000000000073,0.08,0,0,1
6750,B-train-3,bend,section_bands_4,clean,8.36364,5.91802,,,48.9837,2,0.1363599999999999,2,1.9180200000000003,-0.3636400000000001,0.08,0,0,1
6751,B-train-3,bend,section_bands_4,clean,8.31818,5.92009,,,48.9589,0,0.1818200000000002,2,1.92009,-0.3181799999999998,0.08,0,0,1
6732,B-train-3,bend,section_bands_4,clean,7.93182,5.92526,,,48.8969,0,0.43182,2,1.9252599999999997,0.06818000000000002,0.08,0,0,1
6757,B-train-3,bend,section_bands_4,clean,8.18182,5.92629,,,48.8845,0,0.31818,2,1.9262899999999998,-0.18181999999999998,0.08,0,0,1
6758,B-train-3,bend,section_bands_4,clean,8.13636,5.92836,,,48.8597,0,0.3636400000000003,2,1.9283599999999996,-0.1363599999999997,0.08,0,0,1
6769,B-train-3,bend,section_bands_4,clean,8.09091,5.93043,,,48.8349,0,0.4090900000000009,2,1.9304300000000003,-0.09090999999999903,0.08,0,0,1
6768,B-train-3,bend,section_bands_4,clean,8.04545,5.93249,,,48.8101,0,0.4545499999999994,2,1.9324899999999996,-0.04545000000000054,0.08,0,0,1
6752,B-train-3,bend,section_bands_4,clean,8.0,5.93456,,,48.7853,0,0.4999999999999999,2,1.9345600000000003,1.184576355879252e-16,0.08,0,0,1
6755,B-train-3,bend,section_bands_4,clean,8.25,5.93973,,,48.7232,0,0.2500000000000001,2,1.93973,-0.2499999999999999,0.08,0,0,1
6767,B-train-3,bend,section_bands_4,clean,7.72727,5.94697,,,48.6365,0,0.2272699999999997,2,1.9469700000000003,0.27273000000000025,0.08,0,0,1
6745,B-train-3,bend,section_bands_4,clean,7.68182,5.94903,,,48.6116,0,0.1818199999999999,2,1.9490299999999996,0.31818,0.08,0,0,1
6765,B-train-3,bend,section_bands_4,clean,7.81818,5.95007,,,48.5992,0,0.3181799999999998,2,1.9500700000000002,0.1818200000000002,0.08,0,0,1
6763,B-train-3,bend,section_bands_4,clean,7.63636,5.9511,,,48.5868,2,0.1363599999999997,2,1.9511000000000003,0.3636400000000003,0.08,0,0,1
6761,B-train-3,bend,section_bands_4,clean,7.59091,5.95317,,,48.562,2,0.0909099999999999,2,1.95317,0.40909000000000006,0.08,0,0,1
6762,B-train-3,bend,section_bands_4,clean,7.54545,5.95524,,,48.5372,2,0.0454499999999996,2,1.9552399999999999,0.45455000000000034,0.08,0,0,1
6773,B-train-3,bend,section_bands_4,clean,8.40909,5.9573,,,48.5123,2,0.0909099999999992,2,1.9573,-0.40909000000000073,0.08,0,0,1
6777,B-train-3,bend,section_bands_4,clean,8.36364,5.9573,,,48.5123,2,0.1363599999999999,2,1.9573,-0.3636400000000001,0.08,0,0,1
6776,B-train-3,bend,section_bands_4,clean,8.31818,5.9573,,,48.5123,0,0.1818200000000002,2,1.9573,-0.3181799999999998,0.08,0,0,1
6749,B-train-3,bend,section_bands_4,clean,7.95455,5.9573,,,48.5124,0,0.4545500000000001,2,1.9573,0.045449999999999886,0.08,0,0,1
6759,B-train-3,bend,section_bands_4,clean,7.90909,5.9573,,,48.5124,0,0.4090899999999998,2,1.9573,0.09091000000000017,0.08,0,0,1
6766,B-train-3,bend,section_bands_4,clean,7.86364,5.9573,,,48.5124,0,0.3636400000000001,2,1.9573,0.13635999999999993,0.08,0,0,1
6764,B-train-3,bend,section_bands_4,clean,7.77273,5.9573,,,48.5124,0,0.27273,2,1.9573,0.22726999999999997,0.08,0,0,1
6774,B-train-3,bend,section_bands_4,clean,8.45455,5.95937,,,48.4875,2,0.0454500000000007,2,1.9593699999999998,-0.45454999999999923,0.08,0,0,1
6778,B-train-3,bend,section_bands_4,clean,8.09091,5.96661,,,48.4007,0,0.4090900000000009,2,1.9666100000000002,-0.09090999999999903,0.08,0,0,1
6781,B-train-3,bend,section_bands_4,clean,8.27273,5.96764,,,48.3882,0,0.2272700000000008,2,1.9676400000000003,-0.27272999999999914,0.08,0,0,1
6782,B-train-3,bend,section_bands_4,clean,8.22727,5.96971,,,48.3634,0,0.2727299999999993,2,1.96971,-0.22727000000000064,0.08,0,0,1
6783,B-train-3,bend,section_bands_4,clean,8.18182,5.97178,,,48.3386,0,0.31818,2,1.9717799999999999,-0.18181999999999998,0.08,0,0,1
6784,B-train-3,bend,section_bands_4,clean,8.13636,5.97384,,,48.3138,0,0.3636400000000003,2,1.97384,-0.1363599999999997,0.08,0,0,1
6770,B-train-3,bend,section_bands_4,clean,7.70455,5.97591,,,48.2891,0,0.2045500000000001,2,1.9759099999999998,0.2954499999999999,0.08,0,0,1
6771,B-train-3,bend,section_bands_4,clean,7.65909,5.97694,,,48.2767,0,0.1590899999999998,2,1.97694,0.34091000000000016,0.08,0,0,1
6780,B-train-3,bend,section_bands_4,clean,8.04545,5.97798,,,48.2642,0,0.4545499999999994,2,1.9779799999999996,-0.04545000000000054,0.08,0,0,1
7553,B-train-3,bend,section_bands_4,clean,8.31818,7.4211,,,30.9468,0,0.1818200000000003,2,3.4211,-0.3181799999999997,0.08,0,0,1
7558,B-train-3,bend,section_bands_4,clean,8.27273,7.42317,,,30.922,0,0.2272700000000009,2,3.42317,-0.27272999999999903,0.08,0,0,1
7557,B-train-3,bend,section_bands_4,clean,8.04545,7.42317,,,30.922,0,0.4545499999999995,2,3.42317,-0.04545000000000045,0.08,0,0,1
7560,B-train-3,bend,section_bands_4,clean,8.18182,7.4273,,,30.8724,0,0.3181800000000001,2,3.4273,-0.18181999999999987,0.08,0,0,1
7556,B-train-3,bend,section_bands_4,clean,8.0,7.43557,,,30.7731,0,0.4999999999999998,2,3.4355700000000002,2.1036799018733363e-16,0.08,0,0,1
7569,B-train-3,bend,section_bands_4,clean,7.86364,7.44177,,,30.6987,0,0.3636399999999999,2,3.44177,0.13636000000000004,0.08,0,0,1
7571,B-train-3,bend,section_bands_4,clean,7.81818,7.44384,,,30.6739,0,0.3181799999999997,2,3.44384,0.18182000000000031,0.08,0,0,1
7566,B-train-3,bend,section_bands_4,clean,7.77273,7.44591,,,30.6491,0,0.2727299999999999,2,3.4459099999999996,0.22727000000000008,0.08,0,0,1
7562,B-train-3,bend,section_bands_4,clean,7.54545,7.45625,,,30.525,2,0.0454499999999995,2,3.45625,0.45455000000000045,0.08,0,0,1
7573,B-train-3,bend,section_bands_4,clean,8.45455,7.45832,,,30.5002,2,0.0454500000000008,2,3.4583199999999996,-0.4545499999999991,0.08,0,0,1
7574,B-train-3,bend,section_bands_4,clean,8.40909,7.45832,,,30.5002,2,0.0909099999999993,2,3.4583199999999996,-0.4090900000000006,0.08,0,0,1
7579,B-train-3,bend,section_bands_4,clean,8.13636,7.45832,,,30.5002,0,0.3636400000000004,2,3.4583199999999996,-0.1363599999999996,0.08,0,0,1
7578,B-train-3,bend,section_bands_4,clean,8.09091,7.45832,,,30.5002,0,0.409090000000001,2,3.4583199999999996,-0.09090999999999895,0.08,0,0,1
7580,B-train-3,bend,section_bands_4,clean,8.04545,7.45832,,,30.5002,0,0.4545499999999995,2,3.4583199999999996,-0.04545000000000044,0.08,0,0,1
7568,B-train-3,bend,section_bands_4,clean,7.95455,7.45832,,,30.5002,0,0.45455,2,3.4583199999999996,0.04544999999999998,0.08,0,0,1
7570,B-train-3,bend,section_bands_4,clean,7.90909,7.45832,,,30.5002,0,0.4090899999999997,2,3.4583199999999996,0.09091000000000025,0.08,0,0,1
7567,B-train-3,bend,section_bands_4,clean,7.72727,7.45832,,,30.5002,0,0.2272699999999996,2,3.4583199999999996,0.27273000000000036,0.08,0,0,1
7565,B-train-3,bend,section_bands_4,clean,7.68182,7.45832,,,30.5002,0,0.1818199999999998,2,3.4583199999999996,0.31818000000000013,0.08,0,0,1
7563,B-train-3,bend,section_bands_4,clean,7.63636,7.45832,,,30.5002,2,0.1363599999999996,2,3.4583199999999996,0.3636400000000004,0.08,0,0,1
7564,B-train-3,bend,section_bands_4,clean,7.59091,7.45832,,,30.5002,2,0.0909099999999998,2,3.4583199999999996,0.4090900000000002,0.08,0,0,1
7575,B-train-3,bend,section_bands_4,clean,8.36364,7.46452,,,30.4258,2,0.13636,2,3.4645200000000003,-0.36363999999999996,0.08,0,0,1
7576,B-train-3,bend,section_bands_4,clean,8.31818,7.46659,,,30.401,0,0.1818200000000003,2,3.46659,-0.3181799999999997,0.08,0,0,1
7582,B-train-3,bend,section_bands_4,clean,8.27273,7.46865,,,30.3762,0,0.2272700000000009,2,3.4686500000000002,-0.27272999999999903,0.08,0,0,1
7577,B-train-3,bend,section_bands_4,clean,8.0,7.46969,,,30.3638,0,0.4999999999999998,2,3.46969,2.12457237626679e-16,0.08,0,0,1
7583,B-train-3,bend,section_bands_4,clean,8.22727,7.47072,,,30.3514,0,0.2727299999999995,2,3.47072,-0.22727000000000053,0.08,0,0,1
7581,B-train-3,bend,section_bands_4,clean,8.18182,7.47279,,,30.3265,0,0.3181800000000001,2,3.47279,-0.18181999999999987,0.08,0,0,1
7595,B-train-3,bend,section_bands_4,clean,7.86364,7.48726,,,30.1529,0,0.3636399999999999,2,3.48726,0.13636000000000004,0.08,0,0,1
7589,B-train-3,bend,section_bands_4,clean,7.81818,7.48933,,,30.1281,0,0.3181799999999997,2,3.48933,0.18182000000000031,0.08,0,0,1
7590,B-train-3,bend,section_bands_4,clean,7.77273,7.4914,,,30.1033,0,0.2727299999999999,2,3.4913999999999996,0.22727000000000008,0.08,0,0,1
7593,B-train-3,bend,section_bands_4,clean,7.95455,7.49346,,,30.0784,0,0.45455,2,3.49346,0.04544999999999998,0.08,0,0,1
7594,B-train-3,bend,section_bands_4,clean,7.90909,7.4945,,,30.066,0,0.4090899999999997,2,3.4945000000000004,0.09091000000000025,0.08,0,0,1
7585,B-train-3,bend,section_bands_4,clean,7.54545,7.50173,,,29.9792,2,0.0454499999999995,2,3.5017300000000002,0.45455000000000045,0.08,0,0,1
7598,B-train-3,bend,section_bands_4,clean,8.45455,7.5038,,,29.9544,2,0.0454500000000008,2,3.5038,-0.4545499999999991,0.08,0,0,1
7607,B-train-3,bend,section_bands_4,clean,8.22727,7.5038,,,29.9544,1,0.2727299999999995,2,3.5038,-0.22727000000000053,0.08,0,0,1
7604,B-train-3,bend,section_bands_4,clean,8.13636,7.5038,,,29.9544,1,0.3636400000000004,2,3.5038,-0.1363599999999996,0.08,0,0,1
7605,B-train-3,bend,section_bands_4,clean,8.09091,7.5038,,,29.9544,1,0.409090000000001,2,3.5038,-0.09090999999999895,0.08,0,0,1
7603,B-train-3,bend,section_bands_4,clean,8.04545,7.5038,,,29.9544,1,0.4545499999999995,2,3.5038,-0.04545000000000044,0.08,0,0,1
7592,B-train-3,bend,section_bands_4,clean,8.0,7.5038,,,29.9544,1,0.4999999999999998,2,3.5038,2.145458727426248e-16,0.08,0,0,1
7591,B-train-3,bend,section_bands_4,clean,7.72727,7.5038,,,29.9544,1,0.2272699999999996,2,3.5038,0.27273000000000036,0.08,0,0,1
7588,B-train-3,bend,section_bands_4,clean,7.68182,7.5038,,,29.9544,1,0.1818199999999998,2,3.5038,0.31818000000000013,0.08,0,0,1
7586,B-train-3,bend,section_bands_4,clean,7.63636,7.5038,,,29.9544,2,0.1363599999999996,2,3.5038,0.3636400000000004,0.08,0,0,1
7587,B-train-3,bend,section_bands_4,clean,7.59091,7.5038,,,29.9544,2,0.0909099999999998,2,3.5038,0.4090900000000002,0.08,0,0,1
7599,B-train-3,bend,section_bands_4,clean,8.40909,7.50794,,,29.9048,2,0.0909099999999993,2,3.5079399999999996,-0.4090900000000006,0.08,0,0,1
7600,B-train-3,bend,section_bands_4,clean,8.36364,7.51,,,29.88,2,0.13636,2,3.51,-0.36363999999999996,0.08,0,0,1
7606,B-train-3,bend,section_bands_4,clean,8.18182,7.51104,,,29.8676,1,0.3181800000000001,2,3.5110400000000004,-0.18181999999999987,0.08,0,0,1
7601,B-train-3,bend,section_bands_4,clean,8.31818,7.51207,,,29.8552,1,0.1818200000000003,2,3.5120699999999996,-0.3181799999999997,0.08,0,0,1
7596,B-train-3,bend,section_bands_4,clean,8.27273,7.51414,,,29.8303,1,0.2272700000000009,2,3.5141400000000003,-0.27272999999999903,0.08,0,0,1
7617,B-train-3,bend,section_bands_4,clean,7.95455,7.52861,,,29.6567,1,0.45455,2,3.5286099999999996,0.04544999999999998,0.08,0,0,1
7618,B-train-3,bend,section_bands_4,clean,7.90909,7.53068,,,29.6319,1,0.4090899999999997,2,3.5306800000000003,0.09091000000000027,0.08,0,0,1
7614,B-train-3,bend,section_bands_4,clean,7.81818,7.53481,,,29.5822,1,0.3181799999999997,2,3.5348100000000002,0.18182000000000031,0.08,0,0,1
7616,B-train-3,bend,section_bands_4,clean,8.0,7.53791,,,29.545,1,0.4999999999999998,2,3.53791,2.1663450785857062e-16,0.08,0,0,1
7611,B-train-3,bend,section_bands_4,clean,7.63636,7.54308,,,29.483,2,0.1363599999999996,2,3.54308,0.3636400000000004,0.08,0,0,1
7609,B-train-3,bend,section_bands_4,clean,7.59091,7.54515,,,29.4582,2,0.0909099999999998,2,3.5451499999999996,0.4090900000000002,0.08,0,0,1
7610,B-train-3,bend,section_bands_4,clean,7.54545,7.54722,,,29.4334,2,0.0454499999999995,2,3.5472200000000003,0.45455000000000045,0.08,0,0,1
7621,B-train-3,bend,section_bands_4,clean,8.27273,7.54929,,,29.4086,1,0.2272700000000009,2,3.54929,-0.27272999999999903,0.08,0,0,1
7628,B-train-3,bend,section_bands_4,clean,8.18182,7.54929,,,29.4086,1,0.3181800000000001,2,3.54929,-0.18181999999999987,0.08,0,0,1
7630,B-train-3,bend,section_bands_4,clean,8.13636,7.54929,,,29.4086,1,0.3636400000000004,2,3.54929,-0.1363599999999996,0.08,0,0,1
7629,B-train-3,bend,section_bands_4,clean,8.09091,7.54929,,,29.4086,1,0.409090000000001,2,3.54929,-0.09090999999999894,0.08,0,0,1
7602,B-train-3,bend,section_bands_4,clean,8.04545,7.54929,,,29.4086,1,0.4545499999999995,2,3.54929,-0.04545000000000044,0.08,0,0,1
7619,B-train-3,bend,section_bands_4,clean,7.86364,7.54929,,,29.4086,1,0.3636399999999999,2,3.54929,0.13636000000000004,0.08,0,0,1
7615,B-train-3,bend,section_bands_4,clean,7.77273,7.54929,,,29.4086,1,0.2727299999999999,2,3.54929,0.22727000000000008,0.08,0,0,1
7613,B-train-3,bend,section_bands_4,clean,7.72727,7.54929,,,29.4086,1,0.2272699999999996,2,3.54929,0.27273000000000036,0.08,0,0,1
7612,B-train-3,bend,section_bands_4,clean,7.68182,7.54929,,,29.4086,1,0.1818199999999998,2,3.54929,0.31818000000000013,0.08,0,0,1
7623,B-train-3,bend,section_bands_4,clean,8.45455,7.55135,,,29.3838,2,0.0454500000000008,2,3.5513500000000002,-0.4545499999999991,0.08,0,0,1
7624,B-train-3,bend,section_bands_4,clean,8.40909,7.55342,,,29.3589,2,0.0909099999999993,2,3.55342,-0.4090900000000006,0.08,0,0,1
7627,B-train-3,bend,section_bands_4,clean,8.36364,7.55549,,,29.3341,2,0.13636,2,3.55549,-0.36363999999999996,0.08,0,0,1
7626,B-train-3,bend,section_bands_4,clean,8.31818,7.55756,,,29.3093,1,0.1818200000000003,2,3.5575599999999996,-0.3181799999999997,0.08,0,0,1
7632,B-train-3,bend,section_bands_4,clean,8.22727,7.56169,,,29.2597,1,0.2727299999999995,2,3.5616899999999996,-0.22727000000000053,0.08,0,0,1
7620,B-train-3,bend,section_bands_4,clean,8.0,7.57203,,,29.1357,1,0.4999999999999998,2,3.57203,2.18723755297916e-16,0.08,0,0,1
7642,B-train-3,bend,section_bands_4,clean,7.95455,7.5741,,,29.1108,1,0.45455,2,3.5740999999999996,0.04544999999999999,0.08,0,0,1
7641,B-train-3,bend,section_bands_4,clean,7.90909,7.57616,,,29.086,1,0.4090899999999997,2,3.57616,0.09091000000000027,0.08,0,0,1
