sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
8163,B-base,bend,section_bands_4,clean,9.90909,7.86678,,,49.5986,0,0.4090900000000007,2,1.8667800000000003,0.09090999999999927,0.08,0,0,1
8164,B-base,bend,section_bands_4,clean,9.77273,7.86678,,,49.5986,0,0.2727299999999991,2,1.8667800000000003,0.22727000000000086,0.08,0,0,1
8157,B-base,bend,section_bands_4,clean,9.59091,7.86678,,,49.5986,2,0.090909999999999,2,1.8667800000000003,0.40909000000000095,0.08,0,0,1
8146,B-base,bend,section_bands_4,clean,10.4091,7.87092,,,49.5489,2,0.0908999999999996,2,1.87092,-0.40910000000000035,0.08,0,0,1
8151,B-base,bend,section_bands_4,clean,10.1818,7.87402,,,49.5117,0,0.3181999999999992,2,1.8740199999999998,-0.18180000000000074,0.08,0,0,1
8150,B-base,bend,section_bands_4,clean,10.3182,7.87505,,,49.4993,0,0.1818000000000009,2,1.8750499999999999,-0.31819999999999904,0.08,0,0,1
8159,B-base,bend,section_bands_4,clean,10.0227,7.87815,,,49.4621,0,0.4772999999999997,2,1.8781499999999998,-0.022700000000000272,0.08,0,0,1
8153,B-base,bend,section_bands_4,clean,10.2273,7.87919,,,49.4497,0,0.2727000000000005,2,1.8791900000000004,-0.2272999999999995,0.08,0,0,1
8147,B-base,bend,section_bands_4,clean,10.0568,7.88177,,,49.4187,0,0.4431999999999992,2,1.8817700000000004,-0.05680000000000073,0.08,0,0,1
8152,B-base,bend,section_bands_4,clean,10.1364,7.88332,,,49.4001,0,0.3636,2,1.8833200000000003,-0.13639999999999997,0.08,0,0,1
8148,B-base,bend,section_bands_4,clean,10.0909,7.88539,,,49.3753,0,0.4091000000000006,2,1.8853900000000001,-0.09089999999999943,0.08,0,0,1
8165,B-base,bend,section_bands_4,clean,9.70455,7.88539,,,49.3754,0,0.2045499999999992,2,1.8853900000000001,0.29545000000000077,0.08,0,0,1
8187,B-base,bend,section_bands_4,clean,9.81818,7.89779,,,49.2265,0,0.3181799999999998,2,1.8977899999999996,0.1818200000000002,0.08,0,0,1
8189,B-base,bend,section_bands_4,clean,9.77273,7.89986,,,49.2017,0,0.2727299999999991,2,1.8998600000000003,0.22727000000000086,0.08,0,0,1
8180,B-base,bend,section_bands_4,clean,9.63636,7.90606,,,49.1273,2,0.1363599999999997,2,1.90606,0.3636400000000003,0.08,0,0,1
8182,B-base,bend,section_bands_4,clean,9.59091,7.90813,,,49.1025,2,0.090909999999999,2,1.9081299999999999,0.40909000000000095,0.08,0,0,1
8168,B-base,bend,section_bands_4,clean,10.4545,7.91226,,,49.0528,2,0.0455000000000006,2,1.9122599999999998,-0.45449999999999935,0.08,0,0,1
8169,B-base,bend,section_bands_4,clean,10.4091,7.91226,,,49.0528,2,0.0908999999999996,2,1.9122599999999998,-0.40910000000000035,0.08,0,0,1
8170,B-base,bend,section_bands_4,clean,10.3636,7.91226,,,49.0528,2,0.1364000000000002,2,1.9122599999999998,-0.3635999999999998,0.08,0,0,1
