sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
132,B-train-1__ip_skewed_top,bend,0.100552,0.219694,1.4062,-0.0736098,233.743,1.4081252936638984,0,0.280306,0,interior
133,B-train-1__ip_skewed_top,bend,0.0627368,0.224101,1.40618,-0.0532539,234.536,1.4071880365698146,0,0.275899,0,interior
134,B-train-1__ip_skewed_top,bend,0.0421001,0.234431,1.3861,-0.0374333,235.055,1.3866053735468107,0,0.265569,0,interior
135,B-train-1__ip_skewed_top,bend,0.0206143,0.239132,1.37728,-0.0196971,235.569,1.3774208413365938,0,0.260868,0,interior
136,B-train-1__ip_skewed_top,bend,0.0,0.248324,1.3545,-9.19857e-33,236.131,1.3545,0,0.251676,1,inlet
137,B-train-1__ip_skewed_top,bend,0.0854746,-0.5,5.67264e-32,-3.46251e-30,229.879,3.462974643937919e-30,2,0.0,1,wall
138,B-train-1__ip_skewed_top,bend,0.0993799,-0.472581,0.105279,-0.00152188,229.801,0.10528999933390824,2,0.027419000000000027,0,interior
139,B-train-1__ip_skewed_top,bend,0.0901288,-0.417379,0.314932,-0.0109054,229.689,0.3151207583977292,2,0.082621,0,interior
140,B-train-1__ip_skewed_top,bend,0.107774,-0.445008,0.212919,-0.00584569,229.727,0.21299923157743103,2,0.054991999999999985,0,interior
141,B-train-1__ip_skewed_top,bend,0.109751,-0.386739,0.436254,-0.020868,229.677,0.43675282018551403,2,0.113261,0,interior
142,B-train-1__ip_skewed_top,bend,0.145581,-0.268654,0.872902,-0.0689892,229.818,0.8756240125308579,0,0.231346,0,interior
143,B-train-1__ip_skewed_top,bend,0.152586,-0.24042,0.967417,-0.0809532,229.89,0.9707981625854264,0,0.25958000000000003,0,interior
144,B-train-1__ip_skewed_top,bend,0.157228,-0.296803,0.781768,-0.0592418,229.684,0.7840094366085398,0,0.20319700000000002,0,interior
145,B-train-1__ip_skewed_top,bend,0.12953,-0.356014,0.557865,-0.0331702,229.665,0.5588502665231896,2,0.143986,0,interior
146,B-train-1__ip_skewed_top,bend,0.149364,-0.325212,0.678065,-0.0469442,229.653,0.6796880918028798,0,0.174788,0,interior
147,B-train-1__ip_skewed_top,bend,0.146359,-0.147898,1.23014,-0.109628,230.411,1.2350152703444601,0,0.352102,0,interior
148,B-train-1__ip_skewed_top,bend,0.143819,0.00498518,1.50503,-0.128736,231.509,1.5105258218898479,0,0.49501482,0,interior
149,B-train-1__ip_skewed_top,bend,0.148664,-0.115989,1.30681,-0.117802,230.597,1.3121088702177117,0,0.384011,0,interior
150,B-train-1__ip_skewed_top,bend,0.15097,-0.0840798,1.37408,-0.124348,230.79,1.3796949922008126,0,0.4159202,0,interior
151,B-train-1__ip_skewed_top,bend,0.153275,-0.0521707,1.4311,-0.129108,230.988,1.4369119964924784,0,0.4478293,0,interior
152,B-train-1__ip_skewed_top,bend,0.15558,-0.0202615,1.47701,-0.131958,231.188,1.4828929340528936,0,0.4797385,0,interior
153,B-train-1__ip_skewed_top,bend,0.17281,-0.226262,1.01919,-0.0890913,229.834,1.0230764955934086,0,0.27373800000000004,0,interior
154,B-train-1__ip_skewed_top,bend,0.192979,-0.195008,1.11862,-0.102357,229.832,1.1232932207794186,0,0.30499200000000004,0,interior
155,B-train-1__ip_skewed_top,bend,0.169412,-0.171193,1.17622,-0.10775,230.112,1.1811450168798072,0,0.32880699999999996,0,interior
156,B-train-1__ip_skewed_top,bend,0.148882,0.0378655,1.53008,-0.129033,231.687,1.5355110945509318,0,0.4621345,0,interior
157,B-train-1__ip_skewed_top,bend,0.162496,0.0754659,1.53957,-0.128588,231.761,1.5449306323081307,0,0.4245341,0,interior
158,B-train-1__ip_skewed_top,bend,0.164801,0.107375,1.53259,-0.123472,231.929,1.5375556714746947,0,0.392625,0,interior
159,B-train-1__ip_skewed_top,bend,0.128747,0.234585,1.36243,-0.0781054,233.276,1.3646669771080269,0,0.265415,0,interior
160,B-train-1__ip_skewed_top,bend,0.149132,0.202821,1.42544,-0.0937814,232.733,1.4285216640240217,0,0.29717899999999997,0,interior
161,B-train-1__ip_skewed_top,bend,0.164279,0.137861,1.51239,-0.116323,232.121,1.5168568002382425,0,0.362139,0,interior
162,B-train-1__ip_skewed_top,bend,0.169412,0.171193,1.47211,-0.10775,232.22,1.476048073268618,0,0.32880699999999996,0,interior
163,B-train-1__ip_skewed_top,bend,0.108336,0.247408,1.33617,-0.0678377,233.742,1.337890960594805,0,0.25259200000000004,0,interior
164,B-train-1__ip_skewed_top,bend,0.0804714,0.25157,1.33328,-0.0558751,234.337,1.3344502932668605,0,0.24842999999999998,0,interior
165,B-train-1__ip_skewed_top,bend,0.0394269,0.26191,1.31304,-0.0310785,235.307,1.3134077488587654,0,0.23809000000000002,0,interior
166,B-train-1__ip_skewed_top,bend,0.0196754,0.270638,1.28923,-0.0161285,235.832,1.2893308812761177,0,0.229362,0,interior
167,B-train-1__ip_skewed_top,bend,0.0,0.275915,1.2735,-7.95279e-33,236.351,1.2735,0,0.22408499999999998,1,inlet
168,B-train-1__ip_skewed_top,bend,0.132352,0.271672,1.25659,-0.0654681,233.365,1.2582942820412124,0,0.22832799999999998,0,interior
169,B-train-1__ip_skewed_top,bend,0.130955,-0.5,6.02919e-32,-3.48574e-30,229.925,3.4862613873325124e-30,2,0.0,1,wall
170,B-train-1__ip_skewed_top,bend,0.145635,-0.465698,0.138278,-0.0027557,229.763,0.1383054560257476,2,0.034302,0,interior
171,B-train-1__ip_skewed_top,bend,0.125697,-0.414804,0.333914,-0.0136683,229.669,0.33419362923444546,2,0.085196,0,interior
172,B-train-1__ip_skewed_top,bend,0.162794,-0.440301,0.243514,-0.0078635,229.654,0.24364093011694485,2,0.059699,0,interior
